date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-01-01,68.23000000044703,68.83999999985099,68.34999999962747,67.74000000022352,68.75,69.73999999836087,78.45999999996275,57.8600000012666,50.37000000011176,49.46999999973923,50.41000000014901,51.97000000067055,50.929999998770654,51.5,52.47000000067055,52.41000000014901,52.0,51.94000000040978,59.89999999944121,70.74000000022352,70.22000000160187,70.3099999986589,69.3300000000745,68.30999999959022
2018-01-02,66.38000000081956,66.2600000007078,66.22999999858439,66.71999999973923,65.74000000022352,66.74000000022352,81.65000000130385,109.34999999869615,110.25,115.18999999947846,119.79000000003725,121.23000000044703,119.3199999993667,114.1699999999255,120.6000000005588,122.36999999824911,118.24000000208616,111.17999999970198,102.61999999824911,103.99000000115484,100.87000000011176,86.15000000037253,70.78000000026077,68.29999999888241
2018-01-03,68.29000000096858,65.62999999988824,67.17999999970198,66.69000000040978,67.16000000014901,67.70999999996275,82.05999999959022,91.97000000160187,91.18999999854714,99.66000000014901,109.75,116.08999999985099,117.41000000014901,110.6900000013411,117.61999999824911,121.17999999877065,113.66000000294298,105.66000000014901,98.68999999854714,103.8999999994412,101.47000000067055,87.62999999988824,71.70999999996275,70.18999999947846
2018-01-04,69.29000000003725,67.22000000067055,68.1499999994412,68.28000000026077,68.28000000026077,69.68999999947846,82.37000000011176,96.44000000040978,91.66000000014901,99.6499999994412,109.28000000026077,114.43999999947846,112.63000000081956,108.25,118.61999999918044,119.22000000067055,116.12999999988824,110.6900000013411,102.08999999891967,104.90999999921769,101.50000000186265,89.25,74.86999999824911,73.8999999994412
2018-01-05,72.39000000059605,71.27000000048429,71.8199999993667,71.31000000052154,71.81000000145286,72.77999999839813,84.94000000040978,95.5,89.92999999877065,97.07000000122935,104.5,106.5,110.58999999985099,105.49999999813735,115.5,114.50000000186265,113.54000000003725,104.9899999992922,100.78000000026077,103.79000000003725,101.37000000011176,89.71999999973923,75.38000000175089,72.2199999988079
2018-01-06,73.37000000011176,72.27999999932945,71.25,71.78000000026077,72.25,72.72000000160187,80.15999999921769,71.39999999757856,79.91000000201166,77.96999999973923,80.36999999824911,84.41000000201166,82.40999999921769,83.87000000011176,82.97000000067055,82.40999999921769,80.92999999877065,78.38000000175089,65.08999999985099,76.80999999959022,75.28000000026077,75.8500000005588,74.90999999921769,72.84000000078231
2018-01-07,73.83999999798834,71.37000000011176,71.2800000011921,71.8300000000745,71.81000000052154,72.7800000011921,76.5599999986589,57.45999999996275,50.43999999947846,52.41000000014901,51.90000000037253,51.87999999988824,53.899999998509884,52.970000001601875,54.37999999988824,52.92999999970198,53.91000000014901,53.46999999973923,62.05999999959022,74.31000000052154,75.86000000033528,76.31000000145286,74.36999999824911,72.87000000011176
2018-01-08,72.33999999985099,70.7199999988079,71.85000000149012,72.41000000014901,71.80999999959022,72.25,88.0,112.03000000026077,110.5,109.91000000014901,118.93999999947846,121.0300000011921,121.45999999903142,117.47000000160187,125.40999999828637,124.03000000026077,121.92999999970198,115.4699999988079,104.67000000178814,107.76999999955297,105.25999999977648,91.1800000006333,75.84999999962747,74.87000000011176
2018-01-09,72.25,72.28000000026077,73.3199999993667,72.34000000078231,71.80999999959022,73.72000000160187,87.49999999813735,97.08999999985099,104.04000000003725,120.81000000052154,128.18999999947846,116.54999999888241,122.66000000108033,129.8500000005588,143.43999999947846,133.70999999996275,126.69000000040978,118.25,107.21999999973923,109.83999999985099,106.3500000005588,92.68999999947846,79.45999999996275,77.29000000003725
2018-01-10,74.7800000011921,75.3999999994412,74.83999999891967,74.38000000081956,75.28000000026077,76.79000000003725,88.8999999994412,96.03000000026077,98.96999999973923,106.47000000067055,114.02999999932945,116.50000000186265,118.52999999839813,116.04000000003725,127.05999999959022,126.45999999996275,123.07000000029802,112.50000000093132,105.1499999994412,109.93999999947846,107.87000000011176,93.16000000014901,79.39999999850988,76.8600000012666
2018-01-11,75.90000000037253,76.98999999836087,76.0400000018999,75.37000000104308,74.86999999824911,75.2600000007078,88.46999999973923,93.53000000026077,94.05999999959022,102.5,108.0,109.5,109.07000000029802,106.4899999992922,114.03000000026077,116.00999999977648,114.56000000052154,106.05999999959022,101.25000000186265,107.43999999854714,101.4400000013411,87.68999999854714,75.43000000156462,75.43999999854714
